"vdatum","befragte","institut","url","vdatum_char","feldzeit_beginn","feldzeit_ende","datum","datum_char","jahr","partei","stimmanteil","se","lwr","upr","abweichung"
2017-03-27,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","27.03.2017","24.03.","27.03.",2017-03-27,"27.03.2017",2017,"afd",11,NA,NA,NA,2.6
2017-03-27,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","27.03.2017","24.03.","27.03.",2017-03-27,"27.03.2017",2017,"cdu_csu",32,NA,NA,NA,-2.1
2017-03-27,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","27.03.2017","24.03.","27.03.",2017-03-27,"27.03.2017",2017,"fdp",6,NA,NA,NA,0.7
2017-03-27,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","27.03.2017","24.03.","27.03.",2017-03-27,"27.03.2017",2017,"gruene",6.5,NA,NA,NA,-1.1
2017-03-27,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","27.03.2017","24.03.","27.03.",2017-03-27,"27.03.2017",2017,"linke_pds",8.5,NA,NA,NA,0.8
2017-03-27,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","27.03.2017","24.03.","27.03.",2017-03-27,"27.03.2017",2017,"spd",32,NA,NA,NA,-0.3
2017-03-29,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","29.03.2017","20.03.","24.03.",2017-03-24,"24.03.2017",2017,"afd",7,0.00510192004687785,6,8,-1.4
2017-03-29,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","29.03.2017","20.03.","24.03.",2017-03-24,"24.03.2017",2017,"cdu_csu",34,0.00947228115903754,32.1,35.9,1.1
2017-03-29,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","29.03.2017","20.03.","24.03.",2017-03-24,"24.03.2017",2017,"fdp",6,0.00474878717233745,5.1,6.9,0
2017-03-29,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","29.03.2017","20.03.","24.03.",2017-03-24,"24.03.2017",2017,"gruene",7,0.00510192004687785,6,8,-0.5
2017-03-29,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","29.03.2017","20.03.","24.03.",2017-03-24,"24.03.2017",2017,"linke_pds",8,0.00542477913914627,6.9,9.1,-0.7
2017-03-29,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","29.03.2017","20.03.","24.03.",2017-03-24,"24.03.2017",2017,"spd",32,0.00932765768673099,30.2,33.8,-0.3
2017-03-25,2450,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"afd",9,0.00578174466995659,7.9,10.1,-1.1
2017-03-25,2450,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"cdu_csu",33,0.00949973146774074,31.1,34.9,0.2
2017-03-25,2450,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"fdp",5,0.00440315285926355,4.1,5.9,-0.8
2017-03-25,2450,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"gruene",8,0.00548095031235739,6.9,9.1,0.4
2017-03-25,2450,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"linke_pds",8,0.00548095031235739,6.9,9.1,0.2
2017-03-25,2450,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"spd",33,0.00949973146774074,31.1,34.9,1
2017-03-23,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","23.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"afd",9,NA,NA,NA,-0.5
2017-03-23,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","23.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"cdu_csu",34,NA,NA,NA,1.3
2017-03-23,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","23.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"fdp",6,NA,NA,NA,0.1
2017-03-23,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","23.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"gruene",8,NA,NA,NA,0.7
2017-03-23,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","23.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"linke_pds",8,NA,NA,NA,0.2
2017-03-23,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","23.03.2017","16.03.","22.03.",2017-03-22,"22.03.2017",2017,"spd",31,NA,NA,NA,-1
2017-03-23,1023,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.03.2017","20.03.","22.03.",2017-03-22,"22.03.2017",2017,"afd",11,0.00978258272294095,9.1,12.9,1.8
2017-03-23,1023,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.03.2017","20.03.","22.03.",2017-03-22,"22.03.2017",2017,"cdu_csu",32,0.0145845028158365,29.1,34.9,-1
2017-03-23,1023,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.03.2017","20.03.","22.03.",2017-03-22,"22.03.2017",2017,"fdp",6,0.007425090222306,4.5,7.5,0.1
2017-03-23,1023,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.03.2017","20.03.","22.03.",2017-03-22,"22.03.2017",2017,"gruene",8,0.00848205511901645,6.3,9.7,0.8
2017-03-23,1023,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.03.2017","20.03.","22.03.",2017-03-22,"22.03.2017",2017,"linke_pds",7,0.00797724035217466,5.4,8.6,-0.4
2017-03-23,1023,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.03.2017","20.03.","22.03.",2017-03-22,"22.03.2017",2017,"spd",32,0.0145845028158365,29.1,34.9,-0.5
2017-03-20,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","20.03.2017","17.03.","20.03.",2017-03-20,"20.03.2017",2017,"afd",11.5,NA,NA,NA,2.5
2017-03-20,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","20.03.2017","17.03.","20.03.",2017-03-20,"20.03.2017",2017,"cdu_csu",31,NA,NA,NA,-2.5
2017-03-20,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","20.03.2017","17.03.","20.03.",2017-03-20,"20.03.2017",2017,"fdp",6.5,NA,NA,NA,1.2
2017-03-20,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","20.03.2017","17.03.","20.03.",2017-03-20,"20.03.2017",2017,"gruene",6.5,NA,NA,NA,-0.9
2017-03-20,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","20.03.2017","17.03.","20.03.",2017-03-20,"20.03.2017",2017,"linke_pds",8.5,NA,NA,NA,0.8
2017-03-20,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","20.03.2017","17.03.","20.03.",2017-03-20,"20.03.2017",2017,"spd",32,NA,NA,NA,-0.5
2017-03-28,1397,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach.htm","28.03.2017","06.03.","19.03.",2017-03-19,"19.03.2017",2017,"afd",7,0.00682640878032347,5.7,8.3,-2.7
2017-03-28,1397,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach.htm","28.03.2017","06.03.","19.03.",2017-03-19,"19.03.2017",2017,"cdu_csu",34,0.0126739860051936,31.5,36.5,1.4
2017-03-28,1397,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach.htm","28.03.2017","06.03.","19.03.",2017-03-19,"19.03.2017",2017,"fdp",6.5,0.00659575143618026,5.2,7.8,0.4
2017-03-28,1397,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach.htm","28.03.2017","06.03.","19.03.",2017-03-19,"19.03.2017",2017,"gruene",7.5,0.00704698415519772,6.1,8.9,0.4
2017-03-28,1397,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach.htm","28.03.2017","06.03.","19.03.",2017-03-19,"19.03.2017",2017,"linke_pds",8,0.00725839676171434,6.6,9.4,0.1
2017-03-28,1397,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach.htm","28.03.2017","06.03.","19.03.",2017-03-19,"19.03.2017",2017,"spd",33,0.0125804497747669,30.5,35.5,1.3
2017-03-22,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.03.2017","13.03.","17.03.",2017-03-17,"17.03.2017",2017,"afd",9,0.00571906178770866,7.9,10.1,-1.2
2017-03-22,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.03.2017","13.03.","17.03.",2017-03-17,"17.03.2017",2017,"cdu_csu",34,0.00946660516861934,32.1,35.9,1.1
2017-03-22,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.03.2017","13.03.","17.03.",2017-03-17,"17.03.2017",2017,"fdp",6,0.00474594159902351,5.1,6.9,-0.1
2017-03-22,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.03.2017","13.03.","17.03.",2017-03-17,"17.03.2017",2017,"gruene",7,0.00509886286890622,6,8,0.2
2017-03-22,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.03.2017","13.03.","17.03.",2017-03-17,"17.03.2017",2017,"linke_pds",7,0.00509886286890622,6,8,-1.2
2017-03-22,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.03.2017","13.03.","17.03.",2017-03-17,"17.03.2017",2017,"spd",31,0.00924247384003363,29.2,32.8,-0.1
2017-03-18,1832,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","18.03.2017","09.03.","15.03.",2017-03-15,"15.03.2017",2017,"afd",9,0.00668619773673143,7.7,10.3,-0.9
2017-03-18,1832,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","18.03.2017","09.03.","15.03.",2017-03-15,"15.03.2017",2017,"cdu_csu",33,0.0109857986931203,30.8,35.2,0.8
2017-03-18,1832,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","18.03.2017","09.03.","15.03.",2017-03-15,"15.03.2017",2017,"fdp",5,0.00509194929258465,4,6,-0.6
2017-03-18,1832,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","18.03.2017","09.03.","15.03.",2017-03-15,"15.03.2017",2017,"gruene",8,0.00633834935050783,6.8,9.2,0.2
2017-03-18,1832,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","18.03.2017","09.03.","15.03.",2017-03-15,"15.03.2017",2017,"linke_pds",8,0.00633834935050783,6.8,9.2,0.2
2017-03-18,1832,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","18.03.2017","09.03.","15.03.",2017-03-15,"15.03.2017",2017,"spd",32,0.0108984995561967,29.9,34.1,0.8
2017-03-13,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","13.03.2017","10.03.","13.03.",2017-03-13,"13.03.2017",2017,"afd",11.5,NA,NA,NA,2
2017-03-13,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","13.03.2017","10.03.","13.03.",2017-03-13,"13.03.2017",2017,"cdu_csu",31,NA,NA,NA,-2.3
2017-03-13,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","13.03.2017","10.03.","13.03.",2017-03-13,"13.03.2017",2017,"fdp",7,NA,NA,NA,1.3
2017-03-13,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","13.03.2017","10.03.","13.03.",2017-03-13,"13.03.2017",2017,"gruene",6.5,NA,NA,NA,-0.8
2017-03-13,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","13.03.2017","10.03.","13.03.",2017-03-13,"13.03.2017",2017,"linke_pds",8.5,NA,NA,NA,0.7
2017-03-13,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","13.03.2017","10.03.","13.03.",2017-03-13,"13.03.2017",2017,"spd",31,NA,NA,NA,-0.5
2017-03-15,2505,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","15.03.2017","06.03.","10.03.",2017-03-10,"10.03.2017",2017,"afd",9,0.00571792014446189,7.9,10.1,-1.3
2017-03-15,2505,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","15.03.2017","06.03.","10.03.",2017-03-10,"10.03.2017",2017,"cdu_csu",33,0.00939486418496256,31.2,34.8,0.8
2017-03-15,2505,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","15.03.2017","06.03.","10.03.",2017-03-10,"10.03.2017",2017,"fdp",6,0.004744994210732,5.1,6.9,0.1
2017-03-15,2505,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","15.03.2017","06.03.","10.03.",2017-03-10,"10.03.2017",2017,"gruene",7,0.00509784503021579,6,8,0.7
2017-03-15,2505,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","15.03.2017","06.03.","10.03.",2017-03-10,"10.03.2017",2017,"linke_pds",7,0.00509784503021579,6,8,-1.1
2017-03-15,2505,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","15.03.2017","06.03.","10.03.",2017-03-10,"10.03.2017",2017,"spd",32,0.00932020747972221,30.2,33.8,-0.2
2017-03-10,1212,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer.htm","10.03.2017","07.03.","09.03.",2017-03-09,"09.03.2017",2017,"afd",9,0.00822035628338228,7.4,10.6,-0.7
2017-03-10,1212,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer.htm","10.03.2017","07.03.","09.03.",2017-03-09,"09.03.2017",2017,"cdu_csu",34,0.0136069289279942,31.3,36.7,1.9
2017-03-10,1212,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer.htm","10.03.2017","07.03.","09.03.",2017-03-09,"09.03.2017",2017,"fdp",5,0.00626030503585202,3.8,6.2,-1.5
2017-03-10,1212,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer.htm","10.03.2017","07.03.","09.03.",2017-03-09,"09.03.2017",2017,"gruene",7,0.00732890655467299,5.6,8.4,-0.3
2017-03-10,1212,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer.htm","10.03.2017","07.03.","09.03.",2017-03-09,"09.03.2017",2017,"linke_pds",8,0.00779269353992961,6.5,9.5,0.2
2017-03-10,1212,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer.htm","10.03.2017","07.03.","09.03.",2017-03-09,"09.03.2017",2017,"spd",32,0.0133991773551729,29.4,34.6,0.2
2017-03-11,1882,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","11.03.2017","02.03.","08.03.",2017-03-08,"08.03.2017",2017,"afd",8,0.00625358558147781,6.8,9.2,-1.2
2017-03-11,1882,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","11.03.2017","02.03.","08.03.",2017-03-08,"08.03.2017",2017,"cdu_csu",33,0.0108388838338188,30.9,35.1,1
2017-03-11,1882,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","11.03.2017","02.03.","08.03.",2017-03-08,"08.03.2017",2017,"fdp",6,0.00547431447966927,4.9,7.1,-0.2
2017-03-11,1882,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","11.03.2017","02.03.","08.03.",2017-03-08,"08.03.2017",2017,"gruene",7,0.00588139956017251,5.8,8.2,-0.5
2017-03-11,1882,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","11.03.2017","02.03.","08.03.",2017-03-08,"08.03.2017",2017,"linke_pds",8,0.00625358558147781,6.8,9.2,0.4
2017-03-11,1882,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","11.03.2017","02.03.","08.03.",2017-03-08,"08.03.2017",2017,"spd",33,0.0108388838338188,30.9,35.1,0.8
2017-03-09,1502,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","09.03.2017","06.03.","08.03.",2017-03-08,"08.03.2017",2017,"afd",11,0.00807339831295186,9.4,12.6,1.6
2017-03-09,1502,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","09.03.2017","06.03.","08.03.",2017-03-08,"08.03.2017",2017,"cdu_csu",32,0.0120363408890467,29.6,34.4,-0.6
2017-03-09,1502,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","09.03.2017","06.03.","08.03.",2017-03-08,"08.03.2017",2017,"fdp",6,0.00612780004749697,4.8,7.2,-0.6
2017-03-09,1502,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","09.03.2017","06.03.","08.03.",2017-03-08,"08.03.2017",2017,"gruene",8,0.00700009511063405,6.6,9.4,0.9
2017-03-09,1502,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","09.03.2017","06.03.","08.03.",2017-03-08,"08.03.2017",2017,"linke_pds",8,0.00700009511063405,6.6,9.4,-0.3
2017-03-09,1502,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","09.03.2017","06.03.","08.03.",2017-03-08,"08.03.2017",2017,"spd",31,0.0119335711268762,28.7,33.3,-0.4
2017-03-07,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","07.03.2017","03.03.","06.03.",2017-03-06,"06.03.2017",2017,"afd",11,NA,NA,NA,1.6
2017-03-07,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","07.03.2017","03.03.","06.03.",2017-03-06,"06.03.2017",2017,"cdu_csu",30.5,NA,NA,NA,-1.6
2017-03-07,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","07.03.2017","03.03.","06.03.",2017-03-06,"06.03.2017",2017,"fdp",7.5,NA,NA,NA,0.3
2017-03-07,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","07.03.2017","03.03.","06.03.",2017-03-06,"06.03.2017",2017,"gruene",6.5,NA,NA,NA,-1.1
2017-03-07,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","07.03.2017","03.03.","06.03.",2017-03-06,"06.03.2017",2017,"linke_pds",8.5,NA,NA,NA,1.3
2017-03-07,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","07.03.2017","03.03.","06.03.",2017-03-06,"06.03.2017",2017,"spd",31.5,NA,NA,NA,-0.6
2017-03-08,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","08.03.2017","27.02.","03.03.",2017-03-03,"03.03.2017",2017,"afd",8,0.00542369494224544,6.9,9.1,-2.1
2017-03-08,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","08.03.2017","27.02.","03.03.",2017-03-03,"03.03.2017",2017,"cdu_csu",33,0.00940049491018185,31.2,34.8,1.7
2017-03-08,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","08.03.2017","27.02.","03.03.",2017-03-03,"03.03.2017",2017,"fdp",6,0.00474783807925865,5.1,6.9,0
2017-03-08,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","08.03.2017","27.02.","03.03.",2017-03-03,"03.03.2017",2017,"gruene",8,0.00542369494224544,6.9,9.1,0.7
2017-03-08,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","08.03.2017","27.02.","03.03.",2017-03-03,"03.03.2017",2017,"linke_pds",7,0.00510090037662746,6,8,-0.8
2017-03-08,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","08.03.2017","27.02.","03.03.",2017-03-03,"03.03.2017",2017,"spd",32,0.00932579346013363,30.2,33.8,-0.3
2017-03-04,1403,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","04.03.2017","23.02.","01.03.",2017-03-01,"01.03.2017",2017,"afd",10,0.00800926049907115,8.4,11.6,-0.5
2017-03-04,1403,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","04.03.2017","23.02.","01.03.",2017-03-01,"01.03.2017",2017,"cdu_csu",33,0.0125535204899981,30.5,35.5,-0.1
2017-03-04,1403,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","04.03.2017","23.02.","01.03.",2017-03-01,"01.03.2017",2017,"fdp",6,0.00634031326867806,4.8,7.2,0
2017-03-04,1403,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","04.03.2017","23.02.","01.03.",2017-03-01,"01.03.2017",2017,"gruene",7,0.00681179640085491,5.7,8.3,-0.6
2017-03-04,1403,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","04.03.2017","23.02.","01.03.",2017-03-01,"01.03.2017",2017,"linke_pds",8,0.00724285968340148,6.6,9.4,0.2
2017-03-04,1403,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","04.03.2017","23.02.","01.03.",2017-03-01,"01.03.2017",2017,"spd",32,0.0124537633822316,29.6,34.4,1.4
2017-02-28,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","28.02.2017","24.02.","27.02.",2017-02-27,"27.02.2017",2017,"afd",11,NA,NA,NA,2.1
2017-02-28,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","28.02.2017","24.02.","27.02.",2017-02-27,"27.02.2017",2017,"cdu_csu",30.5,NA,NA,NA,-2
2017-02-28,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","28.02.2017","24.02.","27.02.",2017-02-27,"27.02.2017",2017,"fdp",7,NA,NA,NA,-0.6
2017-02-28,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","28.02.2017","24.02.","27.02.",2017-02-27,"27.02.2017",2017,"gruene",6.5,NA,NA,NA,-1
2017-02-28,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","28.02.2017","24.02.","27.02.",2017-02-27,"27.02.2017",2017,"linke_pds",8,NA,NA,NA,1.6
2017-02-28,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","28.02.2017","24.02.","27.02.",2017-02-27,"27.02.2017",2017,"spd",32,NA,NA,NA,-0.4
2017-03-01,2500,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","01.03.2017","20.02.","24.02.",2017-02-24,"24.02.2017",2017,"afd",9,0.00572363520850167,7.9,10.1,-1.4
2017-03-01,2500,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","01.03.2017","20.02.","24.02.",2017-02-24,"24.02.2017",2017,"cdu_csu",33,0.009404254356407,31.2,34.8,1.7
2017-03-01,2500,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","01.03.2017","20.02.","24.02.",2017-02-24,"24.02.2017",2017,"fdp",7,0.00510294032886923,6,8,-0.1
2017-03-01,2500,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","01.03.2017","20.02.","24.02.",2017-02-24,"24.02.2017",2017,"gruene",8,0.00542586398650021,6.9,9.1,-0.2
2017-03-01,2500,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","01.03.2017","20.02.","24.02.",2017-02-24,"24.02.2017",2017,"linke_pds",7,0.00510294032886923,6,8,-0.5
2017-03-01,2500,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","01.03.2017","20.02.","24.02.",2017-02-24,"24.02.2017",2017,"spd",31,0.00924986486387774,29.2,32.8,-0.2
2017-02-25,1880,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.02.2017","16.02.","22.02.",2017-02-22,"22.02.2017",2017,"afd",9,0.00660029012901964,7.7,10.3,-0.7
2017-02-25,1880,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.02.2017","16.02.","22.02.",2017-02-22,"22.02.2017",2017,"cdu_csu",32,0.0107584701910199,29.9,34.1,-0.2
2017-02-25,1880,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.02.2017","16.02.","22.02.",2017-02-22,"22.02.2017",2017,"fdp",7,0.00588452713261381,5.8,8.2,0.5
2017-02-25,1880,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.02.2017","16.02.","22.02.",2017-02-22,"22.02.2017",2017,"gruene",7,0.00588452713261381,5.8,8.2,-0.7
2017-02-25,1880,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.02.2017","16.02.","22.02.",2017-02-22,"22.02.2017",2017,"linke_pds",8,0.00625691107258308,6.8,9.2,-0.2
2017-02-25,1880,"Emnid","http://www.wahlrecht.de/umfragen/emnid.htm","25.02.2017","16.02.","22.02.",2017-02-22,"22.02.2017",2017,"spd",32,0.0107584701910199,29.9,34.1,1.8
2017-02-23,1047,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.02.2017","20.02.","22.02.",2017-02-22,"22.02.2017",2017,"afd",11,0.0096698114306385,9.1,12.9,1.2
2017-02-23,1047,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.02.2017","20.02.","22.02.",2017-02-22,"22.02.2017",2017,"cdu_csu",31,0.0142932849362678,28.2,33.8,-1.6
2017-02-23,1047,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.02.2017","20.02.","22.02.",2017-02-22,"22.02.2017",2017,"fdp",6,0.007339495544137,4.6,7.4,0
2017-02-23,1047,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.02.2017","20.02.","22.02.",2017-02-22,"22.02.2017",2017,"gruene",8,0.00838427600032738,6.4,9.6,0.5
2017-02-23,1047,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.02.2017","20.02.","22.02.",2017-02-22,"22.02.2017",2017,"linke_pds",7,0.00788528061832928,5.5,8.5,-1.2
2017-02-23,1047,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap.htm","23.02.2017","20.02.","22.02.",2017-02-22,"22.02.2017",2017,"spd",32,0.0144163761281598,29.2,34.8,1.1
2017-02-21,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","21.02.2017","17.02.","20.02.",2017-02-20,"20.02.2017",2017,"afd",11,NA,NA,NA,2.3
2017-02-21,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","21.02.2017","17.02.","20.02.",2017-02-20,"20.02.2017",2017,"cdu_csu",31.5,NA,NA,NA,-2.8
2017-02-21,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","21.02.2017","17.02.","20.02.",2017-02-20,"20.02.2017",2017,"fdp",5.5,NA,NA,NA,-0.5
2017-02-21,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","21.02.2017","17.02.","20.02.",2017-02-20,"20.02.2017",2017,"gruene",6.5,NA,NA,NA,-0.9
2017-02-21,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","21.02.2017","17.02.","20.02.",2017-02-20,"20.02.2017",2017,"linke_pds",9.5,NA,NA,NA,2
2017-02-21,NA,"INSA","http://www.wahlrecht.de/umfragen/insa.htm","21.02.2017","17.02.","20.02.",2017-02-20,"20.02.2017",2017,"spd",30,NA,NA,NA,-0.3
2017-02-22,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.02.2017","13.02.","17.02.",2017-02-17,"17.02.2017",2017,"afd",8,0.00542369494224544,6.9,9.1,-1.4
2017-02-22,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.02.2017","13.02.","17.02.",2017-02-17,"17.02.2017",2017,"cdu_csu",34,0.00947038802797856,32.1,35.9,1.9
2017-02-22,2502,"Forsa","http://www.wahlrecht.de/umfragen/forsa.htm","22.02.2017","13.02.","17.02.",2017-02-17,"17.02.2017",2017,"fdp",6,0.00474783807925865,5.1,6.9,-0.7
