"date","CDU/CSU","SPD","Die Linke/PDS","AfD","Bündnis 90/Die Grünen","FDP"
"2009-8-01",36.1578947368421,22.8421052631579,9.86842105263158,NA,12.2894736842105,14.1315789473684
"2009-9-01",35.2777777777778,23.8888888888889,11.4444444444444,NA,11.1666666666667,13.4444444444444
"2009-10-01",34.625,21.3125,13.0625,NA,11.15625,14.25
"2009-11-01",35.1,21.5333333333333,12.2333333333333,NA,12.2,12.9333333333333
"2009-12-01",34.9615384615385,22.6923076923077,11.5384615384615,NA,12.6153846153846,12.0384615384615
"2010-1-01",35.4230769230769,23.6153846153846,11,NA,13.4230769230769,10.6153846153846
"2010-2-01",35.2307692307692,24.1153846153846,10.9615384615385,NA,14.8846153846154,9.11538461538461
"2010-3-01",34.6875,25.09375,11.125,NA,14.375,8.875
"2010-4-01",35.3571428571429,25.1785714285714,10.5357142857143,NA,14.6071428571429,8.35714285714286
"2010-5-01",32.5714285714286,26.8928571428571,11.3571428571429,NA,15.6071428571429,7.32142857142857
"2010-6-01",31.8666666666667,28.2666666666667,11.4,NA,16.3666666666667,5.86666666666667
"2010-7-01",31.3928571428571,29.25,10.6785714285714,NA,16.9642857142857,5.10714285714286
"2010-8-01",30.9285714285714,29.3571428571429,10.1785714285714,NA,17.5714285714286,5.57142857142857
"2010-9-01",31.09375,27.90625,10.0625,NA,19.40625,5.34375
"2010-10-01",30.75,25.8571428571429,10.1785714285714,NA,22.0357142857143,4.89285714285714
"2010-11-01",32.2142857142857,25.25,9.85714285714286,NA,21.4642857142857,5.28571428571429
"2010-12-01",33.8666666666667,25.7666666666667,9.93333333333333,NA,19.7666666666667,4.6
"2011-1-01",35.3214285714286,26.1071428571429,8.75,NA,19.2857142857143,4.53571428571429
"2011-2-01",35.375,25.78125,9.21875,NA,17.78125,5.34375
"2011-3-01",34.53125,27.0625,8.625,NA,18.1875,5.34375
"2011-4-01",32.1428571428571,24.4285714285714,8,NA,25,4.14285714285714
"2011-5-01",33,24.8125,8.09375,NA,23.25,4.53125
"2011-6-01",32.7307692307692,24.9615384615385,8.07692307692308,NA,23.3076923076923,4.65384615384615
"2011-7-01",32.5714285714286,26.1428571428571,8.60714285714286,NA,22.0714285714286,4.32142857142857
"2011-8-01",32.8,27.4666666666667,7.96666666666667,NA,20.8,4.43333333333333
"2011-9-01",32.65625,29.15625,7.4375,NA,18.6875,3.8125
"2011-10-01",32,28.75,7.10714285714286,NA,16.3214285714286,3.46428571428571
"2011-11-01",33.9375,28.75,7.6875,NA,15.5,3.34375
"2011-12-01",34.75,29,7.25,NA,15,3.08333333333333
"2012-1-01",35.4285714285714,28.6428571428571,6.92857142857143,NA,15.4642857142857,3
"2012-2-01",36.5333333333333,27.4,7.5,NA,14.3666666666667,2.96666666666667
"2012-3-01",35.9333333333333,27.6,7.73333333333333,NA,14.2666666666667,3.43333333333333
"2012-4-01",35.25,26.5,6.83333333333333,NA,13.0555555555556,4.08333333333333
"2012-5-01",33.825,28.5,5.925,NA,13.25,4.825
"2012-6-01",33.8333333333333,29.3888888888889,5.83333333333333,NA,13.3611111111111,4.86111111111111
"2012-7-01",35.3684210526316,28.5789473684211,6.21052631578947,NA,13.4210526315789,4.42105263157895
"2012-8-01",36.1666666666667,28,6.55555555555556,NA,13.3888888888889,4.63888888888889
"2012-9-01",36.8421052631579,28.0526315789474,6.97368421052632,NA,13.0526315789474,4.34210526315789
"2012-10-01",37.275,29.4,7.3,NA,12.35,4.025
"2012-11-01",37.8684210526316,28.3157894736842,7.02631578947368,NA,14.3421052631579,4
"2012-12-01",38.6785714285714,28.6428571428571,7.25,NA,13.7142857142857,4.25
