"abstand","party","weight_s","voteshare_hat","weight_f","weight_umfrage","weight_forecast","weight_gesamt","date"
43,"spd",12.368,24.429838180542,27.2930441102895,0.688157478517029,0.311842521482971,1,2017-08-12
44,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-08-11
44,"cdu_csu",13.784,36.7920455932617,27.1906980225042,0.663597276728445,0.336402723271555,1,2017-08-11
44,"fdp",2.414,6.66934633255005,13.7354163247314,0.850520913483222,0.149479086516778,1,2017-08-11
44,"gruene",6.73,10.3744049072266,3.44291501439547,0.338439376474047,0.661560623525953,1,2017-08-11
44,"linke_pds",7.6975,8.55743789672852,7.36413116108637,0.488933176116577,0.511066823883423,1,2017-08-11
44,"spd",12.958,24.429838180542,27.2930441102895,0.678070462855707,0.321929537144293,1,2017-08-11
45,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-08-10
45,"cdu_csu",14.744,36.7920455932617,27.1906980225042,0.648405719004161,0.351594280995839,1,2017-08-10
45,"fdp",2.302,6.66934633255005,13.7354163247314,0.856460669637286,0.143539330362714,1,2017-08-10
45,"gruene",6.822,10.3744049072266,3.44291501439547,0.33540609050997,0.66459390949003,1,2017-08-10
45,"linke_pds",7.645,8.55743789672852,7.36413116108637,0.490643401143638,0.509356598856362,1,2017-08-10
45,"spd",14.69,24.429838180542,27.2930441102895,0.650096835250694,0.349903164749306,1,2017-08-10
46,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-08-09
46,"cdu_csu",15.174,36.7920455932617,27.1906980225042,0.641824426744655,0.358175573255345,1,2017-08-09
46,"fdp",2.238,6.66934633255005,13.7354163247314,0.859892213756744,0.140107786243256,1,2017-08-09
46,"gruene",6.794,10.3744049072266,3.44291501439547,0.336323492922813,0.663676507077187,1,2017-08-09
46,"linke_pds",6.122,8.55743789672852,7.36413116108637,0.546052168195964,0.453947831804036,1,2017-08-09
46,"spd",14.926,24.429838180542,27.2930441102895,0.646462862564852,0.353537137435149,1,2017-08-09
47,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-08-08
47,"cdu_csu",16.212,36.7920455932617,27.1906980225042,0.626474833624533,0.373525166375467,1,2017-08-08
47,"fdp",2.258,6.66934633255005,13.7354163247314,0.85881690602224,0.14118309397776,1,2017-08-08
47,"gruene",7.152,10.3744049072266,3.44291501439547,0.324959191245756,0.675040808754244,1,2017-08-08
47,"linke_pds",5.626,8.55743789672852,7.36413116108637,0.566901986574746,0.433098013425254,1,2017-08-08
47,"spd",15.666,24.429838180542,27.2930441102895,0.635327081306083,0.364672918693918,1,2017-08-08
48,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-08-07
48,"cdu_csu",16.168,36.7920455932617,27.1906980225042,0.627110574408659,0.372889425591341,1,2017-08-07
48,"fdp",2.24,6.66934633255005,13.7354163247314,0.859784561825016,0.140215438174984,1,2017-08-07
48,"gruene",7.4,10.3744049072266,3.44291501439547,0.317526699215527,0.682473300784473,1,2017-08-07
48,"linke_pds",5.86,8.55743789672852,7.36413116108637,0.556870698829442,0.443129301170558,1,2017-08-07
48,"spd",15.19,24.429838180542,27.2930441102895,0.642445584629823,0.357554415370177,1,2017-08-07
49,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-08-06
49,"cdu_csu",16.814,36.7920455932617,27.1906980225042,0.617904433944729,0.382095566055271,1,2017-08-06
49,"fdp",2.356,6.66934633255005,13.7354163247314,0.853586536296436,0.146413463703564,1,2017-08-06
49,"gruene",7.244,10.3744049072266,3.44291501439547,0.322161728595933,0.677838271404067,1,2017-08-06
49,"linke_pds",5.292,8.55743789672852,7.36413116108637,0.581862740465962,0.418137259534038,1,2017-08-06
49,"spd",15.224,24.429838180542,27.2930441102895,0.641931834195509,0.358068165804491,1,2017-08-06
50,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-08-05
50,"cdu_csu",16.642,36.7920455932617,27.1906980225042,0.620329097892724,0.379670902107276,1,2017-08-05
50,"fdp",2.356,6.66934633255005,13.7354163247314,0.853586536296436,0.146413463703564,1,2017-08-05
50,"gruene",7.244,10.3744049072266,3.44291501439547,0.322161728595933,0.677838271404067,1,2017-08-05
50,"linke_pds",5.384,8.55743789672852,7.36413116108637,0.577663585982341,0.422336414017659,1,2017-08-05
50,"spd",15.12,24.429838180542,27.2930441102895,0.643505899725508,0.356494100274492,1,2017-08-05
51,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-08-04
51,"cdu_csu",17.078,36.7920455932617,27.1906980225042,0.614219510333954,0.385780489666046,1,2017-08-04
51,"fdp",2.462,6.66934633255005,13.7354163247314,0.848000449538311,0.151999550461689,1,2017-08-04
51,"gruene",6.678,10.3744049072266,3.44291501439547,0.34017823581153,0.65982176418847,1,2017-08-04
51,"linke_pds",5.66,8.55743789672852,7.36413116108637,0.565422066931343,0.434577933068657,1,2017-08-04
51,"spd",14.942,24.429838180542,27.2930441102895,0.646217961534938,0.353782038465062,1,2017-08-04
52,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-08-03
52,"cdu_csu",16.134,36.7920455932617,27.1906980225042,0.627602713084821,0.372397286915179,1,2017-08-03
52,"fdp",2.308,6.66934633255005,13.7354163247314,0.856140366036494,0.143859633963506,1,2017-08-03
52,"gruene",6.586,10.3744049072266,3.44291501439547,0.343298852313887,0.656701147686113,1,2017-08-03
52,"linke_pds",5.624,8.55743789672852,7.36413116108637,0.566989281964597,0.433010718035403,1,2017-08-03
52,"spd",14.778,24.429838180542,27.2930441102895,0.648737027746224,0.351262972253776,1,2017-08-03
53,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-08-02
53,"cdu_csu",15.878,36.7920455932617,27.1906980225042,0.631333178641633,0.368666821358367,1,2017-08-02
53,"fdp",2.1,6.66934633255005,13.7354163247314,0.86738586741668,0.13261413258332,1,2017-08-02
53,"gruene",6.192,10.3744049072266,3.44291501439547,0.357337351627018,0.642662648372982,1,2017-08-02
53,"linke_pds",6.964,8.55743789672852,7.36413116108637,0.513963131569213,0.486036868430787,1,2017-08-02
53,"spd",14.602,24.429838180542,27.2930441102895,0.651462355271426,0.348537644728574,1,2017-08-02
54,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-08-01
54,"cdu_csu",17.478,36.7920455932617,27.1906980225042,0.608719287246865,0.391280712753135,1,2017-08-01
54,"fdp",2.248,6.66934633255005,13.7354163247314,0.859354223507171,0.140645776492829,1,2017-08-01
54,"gruene",6.534,10.3744049072266,3.44291501439547,0.345088136906826,0.654911863093174,1,2017-08-01
54,"linke_pds",8.546,8.55743789672852,7.36413116108637,0.462857979392267,0.537142020607733,1,2017-08-01
54,"spd",15.03,24.429838180542,27.2930441102895,0.644874315731322,0.355125684268678,1,2017-08-01
55,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-31
55,"cdu_csu",17.846,36.7920455932617,27.1906980225042,0.603745372471965,0.396254627528035,1,2017-07-31
55,"fdp",2.376,6.66934633255005,13.7354163247314,0.852526931704149,0.147473068295851,1,2017-07-31
55,"gruene",6.656,10.3744049072266,3.44291501439547,0.340919297715426,0.659080702284574,1,2017-07-31
55,"linke_pds",8.498,8.55743789672852,7.36413116108637,0.464258622394471,0.535741377605529,1,2017-07-31
55,"spd",14.514,24.429838180542,27.2930441102895,0.652833623881392,0.347166376118608,1,2017-07-31
56,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-30
56,"cdu_csu",17.996,36.7920455932617,27.1906980225042,0.601741202885913,0.398258797114087,1,2017-07-30
56,"fdp",2.422,6.66934633255005,13.7354163247314,0.850099796197443,0.149900203802557,1,2017-07-30
56,"gruene",6.404,10.3744049072266,3.44291501439547,0.349644026516141,0.650355973483859,1,2017-07-30
56,"linke_pds",8.45,8.55743789672852,7.36413116108637,0.465667768028078,0.534332231971922,1,2017-07-30
56,"spd",14.602,24.429838180542,27.2930441102895,0.651462355271426,0.348537644728574,1,2017-07-30
57,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-29
57,"cdu_csu",17.788,36.7920455932617,27.1906980225042,0.604523901712314,0.395476098287686,1,2017-07-29
57,"fdp",2.422,6.66934633255005,13.7354163247314,0.850099796197443,0.149900203802557,1,2017-07-29
57,"gruene",6.398,10.3744049072266,3.44291501439547,0.349857204270041,0.650142795729959,1,2017-07-29
57,"linke_pds",8.692,8.55743789672852,7.36413116108637,0.45864916568034,0.54135083431966,1,2017-07-29
57,"spd",14.582,24.429838180542,27.2930441102895,0.651773501143204,0.348226498856796,1,2017-07-29
58,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-28
58,"cdu_csu",18.546,36.7920455932617,27.1906980225042,0.594505051701051,0.405494948298949,1,2017-07-28
58,"fdp",2.49,6.66934633255005,13.7354163247314,0.846537065665018,0.153462934334982,1,2017-07-28
58,"gruene",6.346,10.3744049072266,3.44291501439547,0.351715691609577,0.648284308390423,1,2017-07-28
58,"linke_pds",7.83,8.55743789672852,7.36413116108637,0.484669447894896,0.515330552105103,1,2017-07-28
58,"spd",14.296,24.429838180542,27.2930441102895,0.656255624387793,0.343744375612207,1,2017-07-28
59,"afd",4.41,6.78091192245483,25.840097774351,0.854215347239663,0.145784652760337,1,2017-07-27
59,"cdu_csu",17.648,36.7920455932617,27.1906980225042,0.606411408485978,0.393588591514022,1,2017-07-27
59,"fdp",2.266,6.66934633255005,13.7354163247314,0.858387535577227,0.141612464422773,1,2017-07-27
59,"gruene",6.466,10.3744049072266,3.44291501439547,0.347456306709027,0.652543693290973,1,2017-07-27
59,"linke_pds",7.844,8.55743789672852,7.36413116108637,0.484223280499399,0.515776719500601,1,2017-07-27
59,"spd",13.45,24.429838180542,27.2930441102895,0.669882300311398,0.330117699688602,1,2017-07-27
60,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-26
60,"cdu_csu",17.338,36.7920455932617,27.1906980225042,0.61063312492906,0.38936687507094,1,2017-07-26
60,"fdp",2.21,6.66934633255005,13.7354163247314,0.861402176337517,0.138597823662483,1,2017-07-26
60,"gruene",6.3,10.3744049072266,3.44291501439547,0.353376274893957,0.646623725106043,1,2017-07-26
60,"linke_pds",7.316,8.55743789672852,7.36413116108637,0.501639330076763,0.498360669923237,1,2017-07-26
60,"spd",13.39,24.429838180542,27.2930441102895,0.670870253373851,0.329129746626149,1,2017-07-26
61,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-25
61,"cdu_csu",17.768,36.7920455932617,27.1906980225042,0.604792825826358,0.395207174173642,1,2017-07-25
61,"fdp",2.212,6.66934633255005,13.7354163247314,0.861294146026049,0.138705853973951,1,2017-07-25
61,"gruene",6.206,10.3744049072266,3.44291501439547,0.356818876449725,0.643181123550275,1,2017-07-25
61,"linke_pds",7.116,8.55743789672852,7.36413116108637,0.508567987345073,0.491432012654927,1,2017-07-25
61,"spd",13.39,24.429838180542,27.2930441102895,0.670870253373851,0.329129746626149,1,2017-07-25
62,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-24
62,"cdu_csu",17.418,36.7920455932617,27.1906980225042,0.609538032443517,0.390461967556483,1,2017-07-24
62,"fdp",2.246,6.66934633255005,13.7354163247314,0.859461767695502,0.140538232304498,1,2017-07-24
62,"gruene",6.206,10.3744049072266,3.44291501439547,0.356818876449725,0.643181123550275,1,2017-07-24
62,"linke_pds",7.232,8.55743789672852,7.36413116108637,0.504526239166672,0.495473760833328,1,2017-07-24
62,"spd",13.452,24.429838180542,27.2930441102895,0.669849418653521,0.330150581346479,1,2017-07-24
63,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-23
63,"cdu_csu",17.608,36.7920455932617,27.1906980225042,0.606952862979304,0.393047137020696,1,2017-07-23
63,"fdp",2.326,6.66934633255005,13.7354163247314,0.855180891088763,0.144819108911237,1,2017-07-23
63,"gruene",6.108,10.3744049072266,3.44291501439547,0.360480122502,0.639519877498,1,2017-07-23
63,"linke_pds",7.214,8.55743789672852,7.36413116108637,0.505149190915744,0.494850809084256,1,2017-07-23
63,"spd",13.456,24.429838180542,27.2930441102895,0.669783665020936,0.330216334979064,1,2017-07-23
64,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-22
64,"cdu_csu",17.896,36.7920455932617,27.1906980225042,0.603075834227924,0.396924165772076,1,2017-07-22
64,"fdp",2.326,6.66934633255005,13.7354163247314,0.855180891088763,0.144819108911237,1,2017-07-22
64,"gruene",6.014,10.3744049072266,3.44291501439547,0.364063228775411,0.635936771224589,1,2017-07-22
64,"linke_pds",7.158,8.55743789672852,7.36413116108637,0.507097138801457,0.492902861198543,1,2017-07-22
64,"spd",13.432,24.429838180542,27.2930441102895,0.670178380565429,0.329821619434571,1,2017-07-22
65,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-21
65,"cdu_csu",18.546,36.7920455932617,27.1906980225042,0.594505051701051,0.40549494829895,1,2017-07-21
65,"fdp",2.294,6.66934633255005,13.7354163247314,0.856888114106772,0.143111885893228,1,2017-07-21
65,"gruene",6.324,10.3744049072266,3.44291501439547,0.352507932066672,0.647492067933328,1,2017-07-21
65,"linke_pds",7.23,8.55743789672852,7.36413116108637,0.504595380143082,0.495404619856918,1,2017-07-21
65,"spd",13.284,24.429838180542,27.2930441102895,0.672622777452844,0.327377222547156,1,2017-07-21
66,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-20
66,"cdu_csu",17.612,36.7920455932617,27.1906980225042,0.606898674022855,0.393101325977145,1,2017-07-20
66,"fdp",2.116,6.66934633255005,13.7354163247314,0.866510351084615,0.133489648915385,1,2017-07-20
66,"gruene",6.542,10.3744049072266,3.44291501439547,0.344811649316168,0.655188350683832,1,2017-07-20
66,"linke_pds",8.43,8.55743789672852,7.36413116108637,0.466257439929975,0.533742560070025,1,2017-07-20
66,"spd",13.458,24.429838180542,27.2930441102895,0.669750793045278,0.330249206954722,1,2017-07-20
67,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-19
67,"cdu_csu",18.606,36.7920455932617,27.1906980225042,0.59372616796833,0.40627383203167,1,2017-07-19
67,"fdp",2.356,6.66934633255005,13.7354163247314,0.853586536296436,0.146413463703564,1,2017-07-19
67,"gruene",6.566,10.3744049072266,3.44291501439547,0.343984838460877,0.656015161539123,1,2017-07-19
67,"linke_pds",8.035,8.55743789672852,7.36413116108637,0.478217315253184,0.521782684746816,1,2017-07-19
67,"spd",13.72,24.429838180542,27.2930441102895,0.665472283327589,0.334527716672411,1,2017-07-19
68,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-18
68,"cdu_csu",19.324,36.7920455932617,27.1906980225042,0.58456142205522,0.41543857794478,1,2017-07-18
68,"fdp",2.632,6.66934633255005,13.7354163247314,0.839192701659149,0.160807298340851,1,2017-07-18
68,"gruene",6.856,10.3744049072266,3.44291501439547,0.334298808134943,0.665701191865057,1,2017-07-18
68,"linke_pds",7.525,8.55743789672852,7.36413116108637,0.494597776150496,0.505402223849504,1,2017-07-18
68,"spd",13.822,24.429838180542,27.2930441102895,0.663821350576129,0.336178649423871,1,2017-07-18
69,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-17
69,"cdu_csu",19.292,36.7920455932617,27.1906980225042,0.584963850621151,0.41503614937885,1,2017-07-17
69,"fdp",2.686,6.66934633255005,13.7354163247314,0.83643310985577,0.16356689014423,1,2017-07-17
69,"gruene",6.79,10.3744049072266,3.44291501439547,0.336454960248575,0.663545039751425,1,2017-07-17
69,"linke_pds",7.495,8.55743789672852,7.36413116108637,0.49559634956126,0.50440365043874,1,2017-07-17
69,"spd",14.036,24.429838180542,27.2930441102895,0.66038411238005,0.33961588761995,1,2017-07-17
70,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-16
70,"cdu_csu",18.798,36.7920455932617,27.1906980225042,0.59124739754969,0.40875260245031,1,2017-07-16
70,"fdp",2.688,6.66934633255005,13.7354163247314,0.836331251254208,0.163668748745792,1,2017-07-16
70,"gruene",6.724,10.3744049072266,3.44291501439547,0.338639106309102,0.661360893690898,1,2017-07-16
70,"linke_pds",6.7975,8.55743789672852,7.36413116108637,0.5200058578931,0.4799941421069,1,2017-07-16
70,"spd",13.934,24.429838180542,27.2930441102895,0.662017971438259,0.337982028561741,1,2017-07-16
71,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-15
71,"cdu_csu",18.714,36.7920455932617,27.1906980225042,0.59232930819356,0.40767069180644,1,2017-07-15
71,"fdp",2.63,6.66934633255005,13.7354163247314,0.839295258500357,0.160704741499643,1,2017-07-15
71,"gruene",6.724,10.3744049072266,3.44291501439547,0.338639106309102,0.661360893690898,1,2017-07-15
71,"linke_pds",7.0875,8.55743789672852,7.36413116108637,0.50957093209766,0.49042906790234,1,2017-07-15
71,"spd",13.934,24.429838180542,27.2930441102895,0.662017971438259,0.337982028561741,1,2017-07-15
72,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-14
72,"cdu_csu",19.618,36.7920455932617,27.1906980225042,0.580889859603267,0.419110140396733,1,2017-07-14
72,"fdp",2.812,6.66934633255005,13.7354163247314,0.830064105186182,0.169935894813817,1,2017-07-14
72,"gruene",6.294,10.3744049072266,3.44291501439547,0.353594029454434,0.646405970545566,1,2017-07-14
72,"linke_pds",6.7175,8.55743789672852,7.36413116108637,0.522960094384282,0.477039905615718,1,2017-07-14
72,"spd",14.134,24.429838180542,27.2930441102895,0.658821904783463,0.341178095216537,1,2017-07-14
73,"afd",4.84,6.78091192245483,25.840097774351,0.842243006016549,0.157756993983452,1,2017-07-13
73,"cdu_csu",18.718,36.7920455932617,27.1906980225042,0.592277698861672,0.407722301138328,1,2017-07-13
73,"fdp",2.638,6.66934633255005,13.7354163247314,0.83888518146238,0.16111481853762,1,2017-07-13
73,"gruene",6.384,10.3744049072266,3.44291501439547,0.350355631380951,0.649644368619049,1,2017-07-13
73,"linke_pds",8.774,8.55743789672852,7.36413116108637,0.45631870800774,0.543681291992261,1,2017-07-13
73,"spd",13.62,24.429838180542,27.2930441102895,0.667098836173507,0.332901163826493,1,2017-07-13
74,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-07-12
74,"cdu_csu",19.66,36.7920455932617,27.1906980225042,0.580369112311698,0.419630887688302,1,2017-07-12
74,"fdp",2.926,6.66934633255005,13.7354163247314,0.82438467757049,0.17561532242951,1,2017-07-12
74,"gruene",6.438,10.3744049072266,3.44291501439547,0.348440909508836,0.651559090491164,1,2017-07-12
74,"linke_pds",9.454,8.55743789672852,7.36413116108637,0.437868577105965,0.562131422894035,1,2017-07-12
74,"spd",14.35,24.429838180542,27.2930441102895,0.655404634637305,0.344595365362694,1,2017-07-12
75,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-11
75,"cdu_csu",20.84,36.7920455932617,27.1906980225042,0.566110823743688,0.433889176256312,1,2017-07-11
75,"fdp",3,6.66934633255005,13.7354163247314,0.820739446107078,0.179260553892922,1,2017-07-11
75,"gruene",6.536,10.3744049072266,3.44291501439547,0.345018973448392,0.654981026551608,1,2017-07-11
75,"linke_pds",10.288,8.55743789672852,7.36413116108637,0.417180854474977,0.582819145525023,1,2017-07-11
75,"spd",14.88,24.429838180542,27.2930441102895,0.647167988132743,0.352832011867257,1,2017-07-11
76,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-10
76,"cdu_csu",20.748,36.7920455932617,27.1906980225042,0.56719725699976,0.43280274300024,1,2017-07-10
76,"fdp",3.018,6.66934633255005,13.7354163247314,0.819857637302021,0.180142362697979,1,2017-07-10
76,"gruene",6.952,10.3744049072266,3.44291501439547,0.331211463453768,0.668788536546232,1,2017-07-10
76,"linke_pds",10.35,8.55743789672852,7.36413116108637,0.415720708744868,0.584279291255132,1,2017-07-10
76,"spd",14.982,24.429838180542,27.2930441102895,0.645606519985783,0.354393480014217,1,2017-07-10
77,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-07-09
77,"cdu_csu",21.956,36.7920455932617,27.1906980225042,0.553255846609545,0.446744153390455,1,2017-07-09
77,"fdp",3.102,6.66934633255005,13.7354163247314,0.815767458606837,0.184232541393163,1,2017-07-09
77,"gruene",6.742,10.3744049072266,3.44291501439547,0.338040622776844,0.661959377223156,1,2017-07-09
77,"linke_pds",10.436,8.55743789672852,7.36413116108637,0.413712185289141,0.586287814710859,1,2017-07-09
77,"spd",15.264,24.429838180542,27.2930441102895,0.64132847289764,0.35867152710236,1,2017-07-09
78,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-07-08
78,"cdu_csu",22.508,36.7920455932617,27.1906980225042,0.547110872204175,0.452889127795825,1,2017-07-08
78,"fdp",3.102,6.66934633255005,13.7354163247314,0.815767458606837,0.184232541393163,1,2017-07-08
78,"gruene",6.678,10.3744049072266,3.44291501439547,0.34017823581153,0.65982176418847,1,2017-07-08
78,"linke_pds",10.374,8.55743789672852,7.36413116108637,0.415158231394843,0.584841768605157,1,2017-07-08
78,"spd",15.35,24.429838180542,27.2930441102895,0.640035079102241,0.359964920897759,1,2017-07-08
79,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-07-07
79,"cdu_csu",23.814,36.7920455932617,27.1906980225042,0.533101833295967,0.466898166704033,1,2017-07-07
79,"fdp",3.12,6.66934633255005,13.7354163247314,0.814896295654108,0.185103704345892,1,2017-07-07
79,"gruene",6.972,10.3744049072266,3.44291501439547,0.330575430489513,0.669424569510487,1,2017-07-07
79,"linke_pds",9.568,8.55743789672852,7.36413116108637,0.434920512428507,0.565079487571493,1,2017-07-07
79,"spd",14.552,24.429838180542,27.2930441102895,0.652240777626,0.347759222374,1,2017-07-07
80,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-07-06
80,"cdu_csu",22.982,36.7920455932617,27.1906980225042,0.541942113822705,0.458057886177295,1,2017-07-06
80,"fdp",3.118,6.66934633255005,13.7354163247314,0.814992999643371,0.185007000356629,1,2017-07-06
80,"gruene",6.532,10.3744049072266,3.44291501439547,0.345157328100216,0.654842671899784,1,2017-07-06
80,"linke_pds",9.356,8.55743789672852,7.36413116108637,0.44043501155214,0.55956498844786,1,2017-07-06
80,"spd",14.248,24.429838180542,27.2930441102895,0.657013917075068,0.342986082924932,1,2017-07-06
81,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-07-05
81,"cdu_csu",23.802,36.7920455932617,27.1906980225042,0.53322728698341,0.46677271301659,1,2017-07-05
81,"fdp",3.234,6.66934633255005,13.7354163247314,0.809421848217211,0.190578151782789,1,2017-07-05
81,"gruene",6.582,10.3744049072266,3.44291501439547,0.343435830573282,0.656564169426718,1,2017-07-05
81,"linke_pds",8.964,8.55743789672852,7.36413116108637,0.451008819590864,0.548991180409136,1,2017-07-05
81,"spd",14.266,24.429838180542,27.2930441102895,0.656729352048116,0.343270647951884,1,2017-07-05
82,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-04
82,"cdu_csu",25.092,36.7920455932617,27.1906980225042,0.520070674447604,0.479929325552396,1,2017-07-04
82,"fdp",3.092,6.66934633255005,13.7354163247314,0.816252243343165,0.183747756656835,1,2017-07-04
82,"gruene",6.998,10.3744049072266,3.44291501439547,0.329752230494026,0.670247769505974,1,2017-07-04
82,"linke_pds",8.964,8.55743789672852,7.36413116108637,0.451008819590864,0.548991180409136,1,2017-07-04
82,"spd",14.182,24.429838180542,27.2930441102895,0.658059435397162,0.341940564602838,1,2017-07-04
83,"afd",5.29,6.78091192245483,25.840097774351,0.83006799277198,0.16993200722802,1,2017-07-03
83,"cdu_csu",25.052,36.7920455932617,27.1906980225042,0.520468870325025,0.479531129674975,1,2017-07-03
83,"fdp",2.966,6.66934633255005,13.7354163247314,0.822410270941635,0.177589729058365,1,2017-07-03
83,"gruene",7.162,10.3744049072266,3.44291501439547,0.324652768053487,0.675347231946513,1,2017-07-03
83,"linke_pds",9.08,8.55743789672852,7.36413116108637,0.447827318387788,0.552172681612212,1,2017-07-03
83,"spd",13.884,24.429838180542,27.2930441102895,0.662821839206991,0.337178160793009,1,2017-07-03
84,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-07-02
84,"cdu_csu",25.15,36.7920455932617,27.1906980225042,0.51949437148915,0.480505628510851,1,2017-07-02
84,"fdp",2.966,6.66934633255005,13.7354163247314,0.822410270941635,0.177589729058365,1,2017-07-02
84,"gruene",7.052,10.3744049072266,3.44291501439547,0.328055540199512,0.671944459800488,1,2017-07-02
84,"linke_pds",9.058,8.55743789672852,7.36413116108637,0.448427252763411,0.551572747236589,1,2017-07-02
84,"spd",13.866,24.429838180542,27.2930441102895,0.663111709716951,0.336888290283049,1,2017-07-02
85,"afd",6.25,6.78091192245483,25.840097774351,0.805235869209613,0.194764130790387,1,2017-07-01
85,"cdu_csu",25.004,36.7920455932617,27.1906980225042,0.520947511005441,0.479052488994559,1,2017-07-01
85,"fdp",2.948,6.66934633255005,13.7354163247314,0.823297582304537,0.176702417695463,1,2017-07-01
85,"gruene",7.244,10.3744049072266,3.44291501439547,0.322161728595933,0.677838271404067,1,2017-07-01
85,"linke_pds",9.17,8.55743789672852,7.36413116108637,0.445389666341713,0.554610333658287,1,2017-07-01
85,"spd",13.908,24.429838180542,27.2930441102895,0.662435739182477,0.337564260817522,1,2017-07-01
86,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-06-30
86,"cdu_csu",25.872,36.7920455932617,27.1906980225042,0.512425847833302,0.487574152166698,1,2017-06-30
86,"fdp",3.114,6.66934633255005,13.7354163247314,0.815186476493592,0.184813523506408,1,2017-06-30
86,"gruene",7.114,10.3744049072266,3.44291501439547,0.326128893687284,0.673871106312716,1,2017-06-30
86,"linke_pds",8.984,8.55743789672852,7.36413116108637,0.450457063778354,0.549542936221646,1,2017-06-30
86,"spd",13.934,24.429838180542,27.2930441102895,0.662017971438259,0.337982028561741,1,2017-06-30
87,"afd",5.76,6.78091192245483,25.840097774351,0.817722082978008,0.182277917021992,1,2017-06-29
87,"cdu_csu",25.668,36.7920455932617,27.1906980225042,0.514403476433112,0.485596523566888,1,2017-06-29
87,"fdp",3.094,6.66934633255005,13.7354163247314,0.816155240306625,0.183844759693375,1,2017-06-29
87,"gruene",7.986,10.3744049072266,3.44291501439547,0.301246007172063,0.698753992827937,1,2017-06-29
87,"linke_pds",8.48,8.55743789672852,7.36413116108637,0.464786051454363,0.535213948545637,1,2017-06-29
87,"spd",12.828,24.429838180542,27.2930441102895,0.680267543268892,0.319732456731108,1,2017-06-29
88,"afd",6.25,6.78091192245483,25.840097774351,0.805235869209613,0.194764130790387,1,2017-06-28
88,"cdu_csu",26.576,36.7920455932617,27.1906980225042,0.505716345294692,0.494283654705308,1,2017-06-28
